num_violated_rows,pct_violated_rows,num_denominator_rows,execution_time,query_text,check_name,check_level,check_description,cdm_table_name,cdm_field_name,concept_id,unit_concept_id,sql_file,category,subcategory,context,warning,error,checkid,is_error,not_applicable,failed,passed,not_applicable_reason,threshold_value,notes_value
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2004164,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2004164,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2004164,0,0,0,1,null,0.15,null
6,0.0029455081001473,2037,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2109905,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2109905,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2109905,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2721064,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2721064,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2721064,0,0,0,1,null,0.15,null
211,0.0843662534986006,2501,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,4275113,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=4275113,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_4275113,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2003983,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2003983,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2003983,0,0,0,1,null,0.15,null
542,0.0521956856702619,10384,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,436366,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=436366,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_436366,0,0,0,1,null,0.15,null
2531,0.0006905760785101,3665056,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,198803,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=198803,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_198803,0,0,0,1,null,0.15,null
21,0.0526315789473684,399,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2211749,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2211749,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2211749,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,2109902,null,plausibleGender.sql,Plausibility,Atemporal,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID=2109902,null,null,dqd_plausibleGender_PROCEDURE_OCCURRENCE_2109902,0,0,0,1,null,0.15,null
436,0.0169894400498773,25663,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,200052,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=200052,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_200052,0,0,0,1,null,0.15,null
581,0.0019622942293013,296082,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,196738,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=196738,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_196738,0,0,0,1,null,0.15,null
1558,0.0011561534374416,1347572,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,200051,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=200051,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_200051,0,0,0,1,null,0.15,null
11,0.0141025641025641,780,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,196068,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=196068,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_196068,0,0,0,1,null,0.15,null
1275,0.0036721186828758,347211,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,197236,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=197236,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_197236,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4012343,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4012343,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4012343,0,0,0,1,null,0.15,null
21,0.0034035656401945,6170,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4051956,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4051956,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4051956,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4060207,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4060207,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4060207,0,0,0,1,null,0.15,null
262,0.0232764747690121,11256,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,443800,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=443800,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_443800,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4235215,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4235215,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4235215,0,0,0,1,null,0.15,null
60,0.0009726049602853,61690,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,196048,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=196048,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_196048,0,0,0,1,null,0.15,null
59,0.0706586826347305,835,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,192858,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=192858,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_192858,0,0,0,1,null,0.15,null
16,0.0009988762642028,16018,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,436358,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=436358,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_436358,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4048225,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4048225,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4048225,0,0,0,1,null,0.15,null
153,0.002899209823205,52773,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,26935,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=26935,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_26935,0,0,0,1,null,0.15,null
59,0.0007185657913967,82108,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,201801,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=201801,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_201801,0,0,0,1,null,0.15,null
32,0.0011128886415803,28754,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,195483,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=195483,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_195483,0,0,0,1,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,198471,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=198471,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_198471,0,0,0,1,null,0.15,null
93726,0.6192829675049225,151346,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,194871,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=194871,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_194871,0,0,1,0,null,0.15,null
71,0.0092267706302794,7695,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,437501,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=437501,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_437501,0,0,0,1,null,0.15,null
356,0.8833746898263027,403,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,198212,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=198212,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_198212,0,0,1,0,null,0.15,null
0,0,0,2026-07-22 08:20:29.079253,null,plausibleGender,FIELD,The number and percent of records with a condition or procedure concept that is not plausible for the person gender.,CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,4128329,null,plausibleGender.sql,Plausibility,Atemporal,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID=4128329,null,null,dqd_plausibleGender_CONDITION_OCCURRENCE_4128329,0,0,0,1,null,0.15,null
3509205411,1,3509205411,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",CONDITION_OCCURRENCE,CONDITION_STATUS_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,CONDITION_OCCURRENCE.CONDITION_STATUS_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_CONDITION_OCCURRENCE_CONDITION_STATUS_CONCEPT_ID,0,0,1,0,null,0.15,null
1641265298,1,1641265298,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",PROCEDURE_OCCURRENCE,PROCEDURE_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,PROCEDURE_OCCURRENCE.PROCEDURE_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_PROCEDURE_OCCURRENCE_PROCEDURE_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
3509205411,1,3509205411,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",CONDITION_OCCURRENCE,CONDITION_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,CONDITION_OCCURRENCE.CONDITION_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_CONDITION_OCCURRENCE_CONDITION_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
1959547751,1,1959547751,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",VISIT_OCCURRENCE,ADMITTED_FROM_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,VISIT_OCCURRENCE.ADMITTED_FROM_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_VISIT_OCCURRENCE_ADMITTED_FROM_CONCEPT_ID,0,0,1,0,null,0.15,null
1944401558,0.9922705670263609,1959547751,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",VISIT_OCCURRENCE,DISCHARGED_TO_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,VISIT_OCCURRENCE.DISCHARGED_TO_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_VISIT_OCCURRENCE_DISCHARGED_TO_CONCEPT_ID,0,0,1,0,null,0.15,null
54359,0.0000154904012828,3509205411,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",CONDITION_OCCURRENCE,CONDITION_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,CONDITION_OCCURRENCE.CONDITION_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_CONDITION_OCCURRENCE_CONDITION_CONCEPT_ID,0,0,0,1,null,0.15,null
14273288,0.0086965148275498,1641265298,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",PROCEDURE_OCCURRENCE,PROCEDURE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,PROCEDURE_OCCURRENCE.PROCEDURE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_PROCEDURE_OCCURRENCE_PROCEDURE_CONCEPT_ID,0,0,0,1,null,0.15,null
1641265298,1,1641265298,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",PROCEDURE_OCCURRENCE,MODIFIER_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,PROCEDURE_OCCURRENCE.MODIFIER_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_PROCEDURE_OCCURRENCE_MODIFIER_CONCEPT_ID,0,0,1,0,null,0.15,null
3061,0.004982339632469,614370,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",OBSERVATION_PERIOD,OBSERVATION_PERIOD_START_DATE,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,OBSERVATION_PERIOD.OBSERVATION_PERIOD_START_DATE,null,null,dqd_plausibleBeforeDeath_OBSERVATION_PERIOD_OBSERVATION_PERIOD_START_DATE,0,0,0,1,null,0.15,null
1260354030,1,1260354030,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",OBSERVATION,OBSERVATION_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,OBSERVATION.OBSERVATION_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_OBSERVATION_OBSERVATION_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
804442235,1,804442235,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",MEASUREMENT,MEASUREMENT_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,MEASUREMENT.MEASUREMENT_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_MEASUREMENT_MEASUREMENT_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
166160657,1,166160657,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",DEVICE_EXPOSURE,DEVICE_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,DEVICE_EXPOSURE.DEVICE_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_DEVICE_EXPOSURE_DEVICE_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
5,0.0909090909090909,55,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",CARE_SITE,PLACE_OF_SERVICE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,CARE_SITE.PLACE_OF_SERVICE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_CARE_SITE_PLACE_OF_SERVICE_CONCEPT_ID,0,0,0,1,null,0.15,null
387,0.0000016985135321,227846286,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",CONDITION_OCCURRENCE,CONDITION_START_DATETIME,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,CONDITION_OCCURRENCE.CONDITION_START_DATETIME,null,null,dqd_plausibleBeforeDeath_CONDITION_OCCURRENCE_CONDITION_START_DATETIME,0,0,0,1,null,0.15,null
1331689542,1,1331689542,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",VISIT_DETAIL,ADMITTED_FROM_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,VISIT_DETAIL.ADMITTED_FROM_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_VISIT_DETAIL_ADMITTED_FROM_CONCEPT_ID,0,0,1,0,null,0.15,null
1247878717,0.9370642913706985,1331689542,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",VISIT_DETAIL,DISCHARGED_TO_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,VISIT_DETAIL.DISCHARGED_TO_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_VISIT_DETAIL_DISCHARGED_TO_CONCEPT_ID,0,0,1,0,null,0.15,null
5859,0.0065203891533844,898566,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_START_DATE,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,PAYER_PLAN_PERIOD.PAYER_PLAN_PERIOD_START_DATE,null,null,dqd_plausibleBeforeDeath_PAYER_PLAN_PERIOD_PAYER_PLAN_PERIOD_START_DATE,0,0,0,1,null,0.15,null
64298,0.1046568029037876,614370,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",OBSERVATION_PERIOD,OBSERVATION_PERIOD_END_DATE,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,OBSERVATION_PERIOD.OBSERVATION_PERIOD_END_DATE,null,null,dqd_plausibleBeforeDeath_OBSERVATION_PERIOD_OBSERVATION_PERIOD_END_DATE,0,0,0,1,null,0.15,null
1484,0.0000065131630015,227846286,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",CONDITION_OCCURRENCE,CONDITION_END_DATETIME,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,CONDITION_OCCURRENCE.CONDITION_END_DATETIME,null,null,dqd_plausibleBeforeDeath_CONDITION_OCCURRENCE_CONDITION_END_DATETIME,0,0,0,1,null,0.15,null
4972,0.0004134026262208,12027016,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",DEVICE_EXPOSURE,DEVICE_EXPOSURE_END_DATETIME,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,DEVICE_EXPOSURE.DEVICE_EXPOSURE_END_DATETIME,null,null,dqd_plausibleBeforeDeath_DEVICE_EXPOSURE_DEVICE_EXPOSURE_END_DATETIME,0,0,0,1,null,0.15,null
583,0.0000048514529623,120170185,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",PROCEDURE_OCCURRENCE,PROCEDURE_END_DATETIME,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,PROCEDURE_OCCURRENCE.PROCEDURE_END_DATETIME,null,null,dqd_plausibleBeforeDeath_PROCEDURE_OCCURRENCE_PROCEDURE_END_DATETIME,0,0,0,1,null,0.15,null
65312,0.0726846998439736,898566,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",PAYER_PLAN_PERIOD,PAYER_PLAN_PERIOD_END_DATE,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,PAYER_PLAN_PERIOD.PAYER_PLAN_PERIOD_END_DATE,null,null,dqd_plausibleBeforeDeath_PAYER_PLAN_PERIOD_PAYER_PLAN_PERIOD_END_DATE,0,0,0,1,null,0.15,null
1401834899,1,1401834899,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",DRUG_EXPOSURE,DRUG_TYPE_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,DRUG_EXPOSURE.DRUG_TYPE_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_DRUG_EXPOSURE_DRUG_TYPE_CONCEPT_ID,0,0,1,0,null,0.15,null
13,1.741662964e-7,74641307,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",DRUG_EXPOSURE,DRUG_EXPOSURE_START_DATETIME,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,DRUG_EXPOSURE.DRUG_EXPOSURE_START_DATETIME,null,null,dqd_plausibleBeforeDeath_DRUG_EXPOSURE_DRUG_EXPOSURE_START_DATETIME,0,0,0,1,null,0.15,null
3398,0.0000042240447507,804442235,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",MEASUREMENT,MEASUREMENT_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,MEASUREMENT.MEASUREMENT_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_MEASUREMENT_MEASUREMENT_CONCEPT_ID,0,0,0,1,null,0.15,null
23554,0.0000138814173855,1696800791,2026-07-22 08:16:28.730755,null,standardConceptRecordCompleteness,FIELD,"The number and percent of records with a value of 0 in a *_concept_id field, indicating source value present but not mapped to a standard concept.",CONDITION_ERA,CONDITION_CONCEPT_ID,null,null,standardConceptRecordCompleteness.sql,Completeness,null,CONDITION_ERA.CONDITION_CONCEPT_ID,null,null,dqd_standardConceptRecordCompleteness_CONDITION_ERA_CONDITION_CONCEPT_ID,0,0,0,1,null,0.15,null
387,0.0000016985135321,227846286,2026-07-22 08:25:00.204742,null,plausibleBeforeDeath,FIELD,"The number and percent of records with a date occurring more than 60 days after the person death date, where the date is expected to occur before death.",CONDITION_OCCURRENCE,CONDITION_START_DATE,null,null,plausibleBeforeDeath.sql,Plausibility,Temporal,CONDITION_OCCURRENCE.CONDITION_START_DATE,null,null,dqd_plausibleBeforeDeath_CONDITION_OCCURRENCE_CONDITION_START_DATE,0,0,0,1,null,0.15,null
